symbol,笔数,期望R,总R,最好一笔R,空头占比,去掉最好一笔后总R,最好一笔占比,历史长度,日均成交额,年化波动,全程涨跌,最大回撤,距高点,偏度,rule
ACEUSDT,5,1.2425823533806377,6.212911766903189,2.989555053285855,1.0,3.223356713617334,0.48118421208096307,971,7347945.822764,1.4149099514999004,-0.9817699229623875,-0.9959085743969351,-0.9835433914483296,3.827171106934438,B 回踩20均线
MEMEUSDT,2,2.9895328339035814,5.979065667807163,2.9896680629196717,1.0,2.989397604887491,0.5000226170815983,1016,23767730.3794225,1.3685063184286401,-0.9814905221404325,-0.9909914481721642,-0.9908786768160888,2.369733188101531,B 回踩20均线
C98USDT,6,0.9758748096066402,5.855248857639841,2.989142922454246,0.5,2.8661059351855953,0.5105065549099689,1322,8643650.043699998,1.0340867379459555,-0.9129861982434128,-0.9745199909645358,-0.9686695278969957,0.4114594576288109,B 回踩20均线
COTIUSDT,6,0.9742410884082428,5.845446530449457,2.984517726565819,0.6666666666666666,2.860928803883638,0.5105713842422812,1322,9108185.824275,1.209269926479031,-0.7940971550222566,-0.973202614379085,-0.9604909387997623,2.253426312827233,B 回踩20均线
STGUSDT,6,0.967898810427471,5.807392862564826,2.976287773334567,0.3333333333333333,2.8311050892302587,0.5124998159707925,1322,9012769.146650001,1.1523058142285325,-0.6053576360121513,-0.914495442445753,-0.8847301766556425,1.8483836095564423,B 回踩20均线
CRVUSDT,6,0.9677181767807602,5.806309060684561,2.981930000269243,0.5,2.824379060415318,0.5135672195716146,1322,87579971.91119999,1.0029087036498416,-0.547438330170778,-0.8565799842395587,-0.8120567375886525,0.2898407712603479,B 回踩20均线
BSVUSDT,6,0.9598357993421538,5.759014796052923,2.967855431474289,0.8333333333333334,2.791159364578634,0.5153408241820074,1030,5391179.2285,0.9294581712448093,-0.7243636363636363,-0.9068526170798898,-0.8694903581267217,2.4274225642107785,B 回踩20均线
NEARUSDT,10,0.5568286837682217,5.568286837682217,2.9902823755418506,0.6,2.578004462140367,0.5370201756320705,1322,130158330.935,1.0047060238705119,0.2864992150706436,-0.8917061077304484,-0.8153031327473519,0.824905106729576,B 回踩20均线
ARKMUSDT,5,1.002577886685415,5.012889433427075,2.989818602296962,0.6,2.023070831130113,0.5964262012962382,1114,24612118.240450002,1.225011527785685,-0.8319188191881919,-0.9771536050156739,-0.9771536050156739,0.9124530859884064,B 回踩20均线
AEVOUSDT,3,1.6548331534816352,4.964499460444905,2.9883375723706225,1.0,1.9761618880742828,0.6019413631082993,885,9208007.74261,1.179192790989905,-0.993984520123839,-0.9952921628357796,-0.994619219052894,0.4777115366699949,B 回踩20均线
PIXELUSDT,3,1.6537072002571642,4.9611216007714924,2.9881415566545377,1.0,1.9729800441169547,0.6023116942325821,908,11088445.2729585,1.3645799797298719,-0.9915168641750228,-0.9956677309259055,-0.9948772432015853,2.5716399694521197,B 回踩20均线
ETHWUSDT,3,1.64760385498088,4.94281156494264,2.9838497850087538,0.6666666666666666,1.9589617799338863,0.6036745981117289,991,2712976.8242,1.0882647183390397,-0.9212579885637403,-0.9619361554476058,-0.9593858431644691,0.9467649695574196,B 回踩20均线
GASUSDT,3,1.6435401741088331,4.9306205223265,2.9735533338978,1.0,1.9570671884286996,0.6030789269693659,1025,6941888.3947,1.0751485588095657,-0.674547983310153,-0.9581745558055186,-0.9570267664478215,1.8910666951200443,B 回踩20均线
SKLUSDT,3,1.6427450254369067,4.92823507631072,2.985241424130529,0.6666666666666666,1.9429936521801912,0.6057424976499463,1322,6814725.86498,1.152061388515099,-0.828900883218842,-0.9729146692233941,-0.9721396612336209,2.2266695089458937,B 回踩20均线
ZENUSDT,7,0.6880728512433798,4.816509958703659,2.990165388561034,0.42857142857142855,1.8263445701426244,0.62081578034686,1322,13035661.05565,1.1507354244202095,-0.5702127659574467,-0.9018665158371041,-0.8961332784862197,1.8874040881437708,B 回踩20均线
STXUSDT,7,0.6850964073010698,4.7956748511074885,2.9841684212612622,0.7142857142857143,1.8115064298462262,0.62226245813394,1271,39599501.6815,1.0283379611323051,-0.8120960295475531,-0.9666666666666667,-0.9666666666666667,1.0184450693986535,B 回踩20均线
MTLUSDT,7,0.6845997234012413,4.792198063808689,2.979890326263627,0.7142857142857143,1.812307737545062,0.6218211949059766,1322,7187870.49945,0.8164687599328915,-0.7314640844052609,-0.932873297445717,-0.932873297445717,0.21239253262579502,B 回踩20均线
XTZUSDT,7,0.6806040666707026,4.764228466694918,2.981866383249802,0.5714285714285714,1.7823620834451166,0.6258865216256952,1322,13882193.4532,0.8189090340098261,-0.7271210013908205,-0.8918060200668896,-0.8906354515050168,2.2121410743895717,B 回踩20均线
JTOUSDT,7,0.6804454901462863,4.7631184310240045,2.986982537430765,0.5714285714285714,1.7761358935932394,0.6271065019033351,981,37514560.4741,1.2304115880579058,-0.8409090909090909,-0.9514272842691567,-0.8831756563050334,0.8184211974598065,B 回踩20均线
GMTUSDT,11,0.4290357085259362,4.719392793785298,2.987162973900531,0.7272727272727273,1.732229819884767,0.6329549381509751,1322,32067472.988585003,1.004153601449041,-0.9737962577962578,-0.9897428385416667,-0.9897428385416667,0.7224782821248268,B 回踩20均线
1000RATSUSDT,4,0.9843707746218746,3.9374830984874984,2.9939923489243596,0.5,0.9434907495631388,0.7603822731517093,974,16526907.611005,1.9195912947232947,-0.9101381953315526,-0.9750081018739157,-0.9262443525172999,3.3530889967163873,B 回踩20均线
VETUSDT,4,0.9824067450236853,3.929626980094741,2.9882217776509226,0.5,0.9414052024438186,0.7604339528376503,1322,17715606.2241015,0.8371847256023207,-0.7197630922693267,-0.9438871835707222,-0.9422689151179666,0.7322444788342994,B 回踩20均线
WUSDT,4,0.9800113197669893,3.920045279067957,2.988318035632751,0.75,0.9317272434352062,0.7623172241375904,864,20005368.229354,1.1266110427393947,-0.993720397249809,-0.9939419404125287,-0.993720397249809,0.11322927107678438,B 回踩20均线
CELOUSDT,4,0.9796930212598783,3.9187720850395134,2.991918918977234,0.75,0.9268531660622794,0.7634837786048653,1322,19703711.08915,0.9525043504868691,-0.8747708333333333,-0.9670588235294117,-0.9660011312217195,0.9038889060523703,B 回踩20均线
YGGUSDT,4,0.9774677513497054,3.9098710053988217,2.983429665299553,1.0,0.9264413400992688,0.7630506636101239,1106,13478433.14855,1.2195207399455545,-0.9559790895229797,-0.9897903426976302,-0.9879966739918038,0.5445203997739471,B 回踩20均线
TNSRUSDT,4,0.9763127407143084,3.9052509628572336,2.98646843235777,1.0,0.9187825304994637,0.7647315014481818,859,8071385.70912,2.238328532492453,-0.9804770531400966,-0.9848544755628775,-0.9822460186710599,10.841971336332223,B 回踩20均线
BBUSDT,4,0.9751519979463605,3.900607991785442,2.9853857422398242,0.75,0.9152222495456179,0.7653642069459307,824,12281002.00494,1.3348578759484042,-0.9723299888517279,-0.9865492957746479,-0.9854342723004695,0.9715905364836059,B 回踩20均线
ORDIUSDT,4,0.974584302233529,3.898337208934116,2.9845745070854783,0.75,0.9137627018486376,0.7656019341388687,1012,99792216.16780001,1.6598993240564541,-0.7469026548672566,-0.9753807397228902,-0.9607007901064926,5.646415995902582,B 回踩20均线
RONINUSDT,4,0.9687034833277444,3.8748139333109775,2.9907834120772567,0.75,0.8840305212337207,0.7718521362706239,921,4205443.33284,0.9449850504870034,-0.9818955732122588,-0.9893849296413981,-0.9891398093508852,1.0160166623033204,B 回踩20均线
ZROUSDT,4,0.9653317120348441,3.8613268481393765,2.9838749561244273,0.5,0.8774518920149492,0.7727589695138708,786,30386533.31125,1.113926995611078,-0.7682877111240536,-0.9005496416892785,-0.8892785083142002,0.7424122756614302,B 回踩20均线
AAVEUSDT,8,0.4760869599854291,3.808695679883433,2.984622430073064,0.25,0.8240732498103687,0.7836337373545187,1322,92689158.3555,0.8938253727915497,0.6592436168170475,-0.8411704874422972,-0.7745872779907675,0.4654234620093189,B 回踩20均线
TURBOUSDT,2,1.851756888069798,3.703513776139596,2.979017365629114,1.0,0.7244964105104823,0.8043759374737172,807,29251937.0896749,1.518658408667157,-0.8704362139917695,-0.9441075294326977,-0.9416461552148513,1.748445476721947,B 回踩20均线
CFXUSDT,9,0.40927439196667287,3.6834695277000558,2.9902232877349832,0.6666666666666666,0.6932462399650725,0.8117953101683638,1272,36254900.46523,1.2789576943767922,-0.8687404229236899,-0.9264532353225651,-0.9171486604120321,3.7585665087022346,B 回踩20均线
JASMYUSDT,7,0.5171177792772773,3.6198244549409413,2.976755805635811,0.7142857142857143,0.6430686493051301,0.8223481118186926,1322,20746292.62714,1.1513545292685654,0.19756468797564675,-0.9322693387049568,-0.9322693387049568,1.735695769269919,B 回踩20均线
JUPUSDT,3,1.097696714772847,3.2930901443185405,2.9893588236271564,0.6666666666666666,0.3037313206913841,0.9077670797395566,927,43678568.8191,1.0710357586829784,-0.7443053250867401,-0.9212774496875179,-0.9028152055501405,0.5161473476085854,B 回踩20均线
IOTAUSDT,7,0.4658326628048112,3.2608286396336785,2.969600000741292,0.7142857142857143,0.29122863889238637,0.9106887631712217,1322,10346102.55603,0.8855798238321786,-0.8070971495055265,-0.9354617094362497,-0.9329965649626187,1.41439961736558,B 回踩20均线
REZUSDT,4,0.7640845011821906,3.0563380047287625,2.941565002685089,1.0,0.11477300204367369,0.96244754282213,837,11561570.984,1.2929414992836281,-0.9829231730168645,-0.9879097510373444,-0.9858195020746888,0.9425392834077905,B 回踩20均线
ALTUSDT,1,2.988477159422679,2.988477159422679,2.988477159422679,1.0,0.0,1.0,933,13400340.03177,1.1363421300342793,-0.9817055755619024,-0.991560915609156,-0.991160411604116,0.37591218407214316,B 回踩20均线
STEEMUSDT,1,2.9633808324769055,2.9633808324769055,2.9633808324769055,1.0,0.0,1.0,1011,2558387.481,0.857537466961097,-0.8765371024734983,-0.9036934950385888,-0.9036934950385888,1.8975327101054726,B 回踩20均线
BICOUSDT,5,0.5873782364732623,2.9368911823663115,2.9868403510235653,0.8,-0.04994916865725374,1.0170074972328422,1052,3837992.96345,1.347130708386574,-0.9025272161741835,-0.9877334191886671,-0.9730950847821421,3.138753870656662,B 回踩20均线
APEUSDT,5,0.5850774545786263,2.9253872728931314,2.9886075448682625,0.6,-0.06322027197513114,1.0216109068911783,1322,49650070.14965,1.0605911722905645,-0.9680900621118013,-0.9868513212352754,-0.9803724928366763,3.43565949789533,B 回踩20均线
RUNEUSDT,5,0.5826101793187298,2.9130508965936492,2.9768159613023295,0.4,-0.06376506470868026,1.021889444081888,1322,29204258.4295,1.0244625528066467,-0.6741835147744946,-0.9697266729500471,-0.9605089538171536,-0.09836526783185062,B 回踩20均线
PYTHUSDT,5,0.5813794190279286,2.9068970951396427,2.9886549566320917,0.6,-0.08175786149244901,1.0281254749709403,997,22511674.9475,1.2231749438466046,-0.906887573964497,-0.9717589220684633,-0.9641842680262199,3.975521267728549,B 回踩20均线
SNXUSDT,5,0.5802741173330033,2.9013705866650166,2.9891591305360268,0.6,-0.0877885438710102,1.0302576114456026,1322,18350810.55085,1.1075955450132893,-0.8658536585365854,-0.9614993149344294,-0.9612448620082208,2.7567376818812113,B 回踩20均线
ARPAUSDT,5,0.580218280664254,2.90109140332127,2.9912328720402104,0.4,-0.09014146871894058,1.0310715714147247,1322,6628525.47933,1.0558433584259561,-0.6829323308270676,-0.9328083989501312,-0.9262117235345582,2.409976764463021,B 回踩20均线
DOTUSDT,5,0.5645272640440896,2.822636320220448,2.980010674444678,0.8,-0.15737435422422985,1.0557543857481217,1322,125685186.4425,0.7895402977534877,-0.8249370277078085,-0.9344341661623584,-0.9339068038385061,0.7338253748022299,B 回踩20均线
MAVUSDT,5,0.5627884121123292,2.8139420605616463,2.9891796196661,1.0,-0.1752375591044535,1.0622747573805684,1143,6982483.7389,1.1485347005575581,-0.9780338821283703,-0.9900816070307595,-0.9884419334588826,0.7229857359499409,B 回踩20均线
ADAUSDT,9,0.3108027448073076,2.797224703265768,2.9857410258116834,0.5555555555555556,-0.18851632254591522,1.0673940575191625,1322,252253826.3764,0.8764006719792905,-0.27942353883106485,-0.883056640625,-0.853515625,3.1828134315757484,B 回踩20均线
LUNA2USDT,5,0.5356866244362575,2.6784331221812874,2.980231034803152,0.8,-0.30179791262186484,1.1126770387218345,1322,12396483.87555,1.10145573995932,-0.96685651868612,-0.9824655269911697,-0.9815215972856584,2.568531307381824,B 回踩20均线
RIFUSDT,5,0.5116070146294325,2.5580350731471624,2.9832727055459696,0.4,-0.4252376323988072,1.166236044557292,1029,3766138.83077,1.3124839005076792,-0.3231041605193271,-0.9061663947797716,-0.7754649265905383,2.0973614932920652,B 回踩20均线
AXSUSDT,6,0.40301420541871735,2.418085232512304,2.9806739439299506,0.6666666666666666,-0.5625887114176464,1.232658759854026,1322,31060053.726499997,0.9838035181541251,-0.8590794052515027,-0.9366530097699338,-0.9298061771194454,1.3166929974927362,B 回踩20均线
QNTUSDT,9,0.26690037527368304,2.4021033774631473,2.9765979499246855,0.5555555555555556,-0.5744945724615382,1.23916313421459,1322,7655134.0225,0.7335775268707179,-0.44972543078962324,-0.6584307581053392,-0.6497529227431602,0.9834497828024374,B 回踩20均线
BEAMXUSDT,2,0.9752620936851438,1.9505241873702877,2.9852063292674784,0.5,-1.0346821418971908,1.5304636305444423,1002,10804872.9369515,1.0650199073967002,-0.8338427680645556,-0.9695957862064101,-0.968043830977967,0.08749228845102942,B 回踩20均线
GLMUSDT,2,0.9563026148714949,1.9126052297429899,2.966079914989867,1.0,-1.0534746852468773,1.5508061302271143,905,5992039.08473,0.986845176644462,-0.7607965321051205,-0.877501049391353,-0.8764656499230447,1.4475599896238496,B 回踩20均线
METISUSDT,2,0.9545088202108624,1.9090176404217247,2.985609302499274,1.0,-1.076591662077549,1.5639506096128672,886,4181075.51203,1.0905848148973658,-0.9818665450676395,-0.9821500710705469,-0.9821500710705469,0.3933349858374103,B 回踩20均线
ICPUSDT,6,0.3120230808250765,1.872138484950459,2.9844803765138423,0.6666666666666666,-1.1123418915633834,1.5941557745354604,1322,33109393.505999997,0.9681858619702127,-0.4413741598207618,-0.8938494668837649,-0.8821366668417459,1.1682885704958559,B 回踩20均线
GTCUSDT,6,0.3114660604552532,1.8687963627315194,2.990358823591273,0.5,-1.1215624608597536,1.600152313663767,1322,7414217.7919,1.0707750766063577,-0.9353307984790874,-0.9728542009884679,-0.9649752883031302,2.042794144855609,B 回踩20均线
SANDUSDT,6,0.3054221433549023,1.832532860129414,2.9834092073562686,0.5,-1.1508763472268546,1.6280249441996797,1322,38596802.489549994,0.9774214464647918,-0.8968315301391035,-0.9591649215778452,-0.9572097098166589,2.7686064945456375,B 回踩20均线
POWRUSDT,4,0.4561595416804402,1.8246381667217608,2.965619643800761,1.0,-1.140981477079,1.6253193087202304,1023,3714778.5928,0.946976818240493,-0.8460297239915074,-0.962463768115942,-0.962463768115942,1.1288314668012123,B 回踩20均线
TRBUSDT,6,0.30395556810842145,1.8237334086505286,2.9814613311052574,1.0,-1.1577279224547288,1.6348120382964249,1322,30731357.900399998,1.3076623799003564,0.09744224422442249,-0.9508138058409327,-0.9488206548924545,1.8203030964838631,B 回踩20均线
THETAUSDT,6,0.30189236185560125,1.8113541711336076,2.981259785811679,0.5,-1.1699056146780713,1.6458734759452947,1322,19781514.488315,0.932040368848401,-0.8128926522807975,-0.9644576403101669,-0.9605084892335187,0.2526080395027124,B 回踩20均线
1000SATSUSDT,6,0.29924055554736523,1.7954433332841913,2.9785933337072366,1.0,-1.1831500004230453,1.6589737356170688,977,45867129.9106647,1.3327999782464062,-0.9812545454545455,-0.9896977388094139,-0.9881056760498385,1.1272420778717647,B 回踩20均线
MASKUSDT,6,0.2839237313426903,1.7035423880561418,2.989473112413574,0.5,-1.285930724357432,1.7548568989966646,1322,28389534.233999997,0.9690760194063506,-0.8329035339063993,-0.9500295595625184,-0.9482855453739285,0.3300964046724075,B 回踩20均线
ILVUSDT,5,0.31683101940763947,1.5841550970381972,2.981610279466347,1.0,-1.3974551824281496,1.8821454319977193,1009,4841921.4938,1.0038365905462245,-0.9666909924937448,-0.9817752030896257,-0.9787255293647623,0.7286119862446215,B 回踩20均线
BNTUSDT,6,0.2582073237689101,1.5492439426134605,2.98217642901505,0.5,-1.4329324864015895,1.9249237302063211,1101,2526440.66745,0.8392767414797341,-0.5824442289039768,-0.832663898155082,-0.8241541289400232,1.0196882746783218,B 回踩20均线
TRXUSDT,6,0.24971072131558655,1.4982643278935193,2.9437313171151183,0.16666666666666666,-1.445466989221599,1.9647609986509187,1322,64709573.33809,0.6543015078420538,5.073972602739726,-0.5115694281034444,-0.23281888019932173,16.196597516626316,B 回踩20均线
STORJUSDT,7,0.21325404619368973,1.492778323355828,2.9723572733427006,0.7142857142857143,-1.4795789499868726,1.991157847643927,1322,11271318.34685,1.0275723464043365,-0.8271961492178099,-0.9608499010647319,-0.9594082728728918,1.4417923369034893,B 回踩20均线
ZILUSDT,4,0.34779134019004876,1.391165360760195,2.9564500015024753,0.5,-1.5652846407422802,2.125160735663328,1322,10137250.22841,0.8220436582446768,-0.8575906576521205,-0.9428465712876172,-0.9428465712876172,0.1483737195531204,B 回踩20均线
SPELLUSDT,6,0.21904211076595126,1.3142526645957076,2.976908286147552,0.5,-1.6626556215518447,2.265095872613896,1322,5680024.26243515,1.0726099040512345,-0.8528252299605782,-0.95620772669953,-0.9550613321105125,2.9846835846802446,B 回踩20均线
GMXUSDT,5,0.23558162134019547,1.1779081067009773,2.98295817229364,0.6,-1.8050500655926625,2.5324201058842792,1275,7226720.70358,0.8765097739841516,-0.9191072731695451,-0.9408647922034278,-0.9254956872409544,0.3153420515191533,B 回踩20均线
PORTALUSDT,3,0.3209983900636948,0.9629951701910844,2.9880295303235376,1.0,-2.0250343601324534,3.1028499652086845,898,8747092.78142,1.6876810282277825,-0.9954143738535934,-0.9970713382144363,-0.9957833403610994,7.137612082120091,B 回踩20均线
STRKUSDT,3,0.3122503686551706,0.9367511059655118,2.987154625690432,1.0,-2.05040351972492,3.188845581998608,907,25901800.18164,1.1113366156801938,-0.9882698096841676,-0.9913996883669669,-0.9912628738646296,0.5053542201815975,B 回踩20均线
XAIUSDT,3,0.31071952306723544,0.9321585692017063,2.9883278140699607,1.0,-2.0561692448682543,3.205814882578554,949,14158409.84946,1.2072303324270621,-0.9889593739593739,-0.9961299379693112,-0.9956702579170748,0.7155013299326894,B 回踩20均线
IOUSDT,3,0.3105167164953129,0.9315501494859388,2.969328387851098,1.0,-2.037778238365159,3.1875131891607493,795,15965563.63802,1.2438890797951758,-0.9734277484397503,-0.9830752990851513,-0.980524278676988,0.41569632123591493,B 回踩20均线
LISTAUSDT,3,0.30409577362519125,0.9122873208755737,2.9351000033049077,0.3333333333333333,-2.022812682429334,3.217297814122777,786,8468342.68055,1.3069000968981928,-0.9168277092314553,-0.9443701085584448,-0.9293738954809392,1.4999015347897215,B 回踩20均线
BIGTIMEUSDT,3,0.2959692023431478,0.8879076070294434,2.921263860269177,0.6666666666666666,-2.0333562532397336,3.2900538717563963,1038,17008409.20025,1.371957715295625,-0.980874857360213,-0.9942333212691519,-0.9939341295693087,2.2124180877147177,B 回踩20均线
ALICEUSDT,7,0.12451317874923859,0.8715922512446701,2.988964028859629,0.5714285714285714,-2.117371777614959,3.4293145958919022,1322,9128601.38575,1.1323186277418935,-0.8492944496707432,-0.9582697201017811,-0.9320610687022901,1.3818412266639597,B 回踩20均线
LSKUSDT,3,0.28906814166917866,0.8672044250075359,2.978309259642864,1.0,-2.111104834635328,3.434379684602028,933,2897453.614,0.9980043629765202,-0.938716744913928,-0.9741312320708813,-0.9715603326191946,3.2469280917098176,B 回踩20均线
AVAXUSDT,7,0.11874794002022455,0.8312355801415718,2.9852533134876853,0.2857142857142857,-2.1540177333461132,3.5913444814035174,1322,220123345.986,0.8699347696270143,-0.4038674033149171,-0.902959008830895,-0.8933372874654013,0.29203380784132704,B 回踩20均线
BOMEUSDT,3,0.271548527924024,0.8146455837720721,2.98233625025767,0.6666666666666666,-2.1676906664855977,3.660900285555456,882,37562816.4982405,1.307288362735259,-0.9619967329681944,-0.9824060728355914,-0.9619967329681944,0.11212175355811546,B 回踩20均线
MOVRUSDT,3,0.2707553818500834,0.8122661455502502,2.9800948055194927,1.0,-2.1678286599692425,3.6688649672832283,963,4408645.84946,1.3051930383328554,-0.9737762237762237,-0.9737762237762237,-0.9737762237762237,4.561232525068422,B 回踩20均线
EGLDUSDT,7,0.11463972384701131,0.8024780669290792,2.9857642858844105,0.5714285714285714,-2.183286218955331,3.720680239037965,1322,11835760.86425,0.8295783828423049,-0.9193499392466585,-0.9667639257294429,-0.964787798408488,0.29425075986607496,B 回踩20均线
AGLDUSDT,7,0.1139365432842138,0.7975558029894967,2.986160616342464,0.7142857142857143,-2.1886048133529674,3.7441400402948233,1113,6366980.5359,1.3288607413806914,-0.7838774150566289,-0.9569787338059155,-0.9433599888256452,2.410039882069393,B 回踩20均线
MANTAUSDT,3,0.2634625855613046,0.7903877566839137,2.9862371902421114,1.0,-2.1958494335581977,3.7781926212659522,940,12548348.3528,1.1062236775447154,-0.973829924451815,-0.9857654772796585,-0.9855621632611569,-0.10377120068561034,B 回踩20均线
CHZUSDT,7,0.11267960236680073,0.7887572165676051,2.975514286199964,0.42857142857142855,-2.186757069632359,3.7724083199496534,1322,23834080.98032,0.8655338410513977,-0.8757911392405063,-0.9261636276391555,-0.9246641074856046,0.000786841189538242,B 回踩20均线
LTCUSDT,7,0.1094046329051691,0.7658324303361836,2.95296135440607,0.5714285714285714,-2.1871289240698863,3.855884443428159,1322,196246848.8887,0.701481237927232,-0.3817720090293454,-0.7015034301561816,-0.6801926726025398,0.22180073436377185,B 回踩20均线
INJUSDT,7,0.106885300757413,0.748197105301891,2.987597564793898,0.5714285714285714,-2.239400459492007,3.9930621805712927,1322,88406066.5939,1.080894868333633,2.357704402515723,-0.9471949738865656,-0.9176896837480005,0.42987340828021925,B 回踩20均线
NEOUSDT,7,0.10420039190854176,0.7294027433597923,2.9312252330650104,0.5714285714285714,-2.201822489705218,4.018664941624885,1322,17564110.23089,0.8930103287654175,-0.7353677621283254,-0.9362182430364249,-0.9352999693908784,1.5108823654091086,B 回踩20均线
RLCUSDT,7,0.10301057046513229,0.721073993255926,2.987339580823425,0.5714285714285714,-2.266265587567499,4.142902959701042,1322,6105359.48274,0.9741871256857135,-0.7642533549876058,-0.9463218092019756,-0.9402564769084135,1.4103788201676468,B 回踩20均线
ZRXUSDT,7,0.10275395041164145,0.7192776528814901,2.9896985955769466,0.5714285714285714,-2.2704209426954565,4.1565292395779965,1322,9459269.312479999,0.996546861948066,-0.4890365448504983,-0.9441053173494153,-0.9434434066338163,1.7938191073146788,B 回踩20均线
IOSTUSDT,7,0.07987929995551792,0.5591550996886254,2.9363866698430927,0.5714285714285714,-2.3772315701544673,5.251470784185402,1322,5315967.501429,0.7979502443181374,-0.9203059604560543,-0.961856675255937,-0.9615432829584233,0.12763002048097116,B 回踩20均线
XVGUSDT,4,-0.014994660111290692,-0.05997864044516277,2.9772635987467457,0.5,-3.0372422391919085,,1137,5691604.919854,1.3176457981129641,-0.715386695511087,-0.9070481136668781,-0.8964742218353325,3.0886656171688904,B 回踩20均线
CHRUSDT,4,-0.015134339558056376,-0.0605373582322255,2.977825287712392,0.5,-3.038362645944617,,1322,7895830.827199999,0.9867897633834918,-0.8734463276836159,-0.9751118340788939,-0.9726718178121188,0.13289081399354402,B 回踩20均线
CKBUSDT,4,-0.02506312138592809,-0.10025248554371236,2.989236151703386,0.75,-3.089488637247098,,1264,5686566.66447,1.13059448560217,-0.8447977422389463,-0.975037891676204,-0.9744842092239167,2.011384503755734,B 回踩20均线
KASUSDT,4,-0.03832155621349709,-0.15328622485398835,2.9692614421989947,1.0,-3.122547667052983,,1002,15219831.829935,0.8950236611717215,-0.8150759613287781,-0.8769949396652394,-0.876216426625146,0.35875104545506803,B 回踩20均线
WAXPUSDT,4,-0.0419541251664689,-0.1678165006658756,2.893695463344573,1.0,-3.0615119640104487,,1032,2756773.19369,0.8165882841067194,-0.9415203761755486,-0.9663296826734064,-0.9650753533651596,0.04452829141313621,B 回踩20均线
ICXUSDT,4,-0.04671264154643939,-0.18685056618575757,2.9637969707413725,0.5,-3.15064753692713,,1322,5339279.2743,0.84825574787872,-0.8710084033613446,-0.9534024791297748,-0.9534024791297748,0.2679139358115516,B 回踩20均线
IMXUSDT,9,-0.022960423522439374,-0.20664381170195437,2.9821811867027352,0.6666666666666666,-3.1888249984046895,,1322,19939483.21195,1.0343576869984779,-0.7184415584415584,-0.9708687311592217,-0.9702932310221979,0.4653124343413439,B 回踩20均线
POLYXUSDT,4,-0.06516396117789269,-0.26065584471157077,2.968279272514408,1.0,-3.2289351172259786,,1025,6608783.3762,1.0940993158501693,-0.8637352245862884,-0.955515767052032,-0.955515767052032,2.5420204826513433,B 回踩20均线
RVNUSDT,4,-0.06824712090543006,-0.27298848362172023,2.9916158025148243,0.25,-3.2646042861365445,,1322,5741632.68352,0.8879861980294301,-0.8612064482579304,-0.9554276880796977,-0.9541566472002748,1.1205666010014985,B 回踩20均线
ZETAUSDT,4,-0.06846711693430002,-0.2738684677372001,2.976383333785986,1.0,-3.250251801523186,,925,7000108.2111,1.1530471091060213,-0.983649530193309,-0.9899532968043246,-0.9899532968043246,1.7621895232863398,B 回踩20均线
SFPUSDT,8,-0.040912205836973636,-0.3272976466957891,2.9818921644494383,0.75,-3.3091898111452274,,1322,4867222.714500001,0.6905369411321515,-0.4166457128488811,-0.7704416761041902,-0.7372593431483578,0.13061204988367991,B 回踩20均线
MEWUSDT,3,-0.16628711532587914,-0.4988613459776374,1.578885948039174,1.0,-2.0777472940168114,,789,8797668.6144766,1.2254105404934428,-0.9333058021887259,-0.9734776168531929,-0.9734200131665569,1.0375323286072708,B 回踩20均线
LQTYUSDT,6,-0.11253047008071622,-0.6751828204842973,2.9630135349238795,0.6666666666666666,-3.638196355408177,,1254,9116477.6461,1.0994632901524855,-0.9076748796374965,-0.9468310926918023,-0.9340948145153138,0.7667859705865465,B 回踩20均线
AXLUSDT,6,-0.14083430863915067,-0.8450058518349041,2.938798440442456,0.8333333333333334,-3.78380429227736,,897,8134723.929513,1.158366990834731,-0.9819755961723458,-0.9850936392778809,-0.9849839716551375,1.503368454485861,B 回踩20均线
COMPUSDT,7,-0.14110692358120075,-0.9877484650684052,2.904631154632674,0.7142857142857143,-3.892379619701079,,1322,16433391.868250001,0.9050015670262898,-0.488261421319797,-0.8739097931721904,-0.8660187723232826,1.139099334544153,B 回踩20均线
ZKUSDT,1,-1.0344263626902646,-1.0344263626902646,-1.0344263626902646,1.0,-1.0344263626902646,,789,15652381.74312,1.1924204422575584,-0.964868544600939,-0.9724942791762013,-0.9714607170099161,2.7704821231274055,B 回踩20均线
CELRUSDT,5,-0.2286206400787023,-1.1431032003935115,2.9863961749921413,0.4,-4.129499375385652,,1322,5135933.90803,0.9479899647531008,-0.7924843423799582,-0.9619195046439628,-0.9487100103199174,0.008370056765595227,B 回踩20均线
ONEUSDT,5,-0.2301575760367612,-1.150787880183806,2.947945835469723,0.2,-4.098733715653529,,1322,7519904.047745001,1.0143281586704975,-0.9272549019607843,-0.9845042678923178,-0.9837601225651127,0.05296249187935308,B 回踩20均线
IDUSDT,5,-0.23095557747109954,-1.1547778873554977,2.970713158583808,0.4,-4.125491045939306,,1241,10811840.7676,1.1563587884326674,-0.9443057132046916,-0.9862274065946758,-0.9829993647860484,3.455096290285642,B 回踩20均线
YFIUSDT,5,-0.23227064688129317,-1.1613532344064659,2.966588312580447,0.6,-4.1279415469869125,,1322,8523553.6325,0.7855735649712923,-0.6253164556962025,-0.8886140314711743,-0.8677935820792964,1.055489812650991,B 回踩20均线
