tf,n,mode,band,sharpe_full,ret_full,dd_full,trades,expo,sharpe_is,ret_is,dd_is,sharpe_oos,ret_oos,dd_oos
4h,36,long_only,0.04,0.313889782252395,0.13734265694985792,-0.4646157803235741,95,0.5168558951965065,1.0657549263535757,0.5836377127760666,-0.35372808005722256,-1.0687571757873067,-0.28181638529172603,-0.3686958496725514
4h,36,long_only,0.06,0.4405154522148002,0.25868031092310306,-0.3652514923132332,79,0.5186026200873363,1.0395920378869392,0.5639882545453341,-0.32255798957257,-0.6655688919577014,-0.19521114863550337,-0.3280634075668104
4h,38,ls,0.0,-0.26595172610615125,-0.4573459718517091,-0.7724455695226309,360,0.9931877729257642,0.1522423818847674,-0.07457523787427711,-0.5890594896191474,-0.9702216820378391,-0.4136162653549438,-0.5438855120674164
4h,38,ls,0.02,0.045152630355337266,-0.20602479541325847,-0.560557155261834,238,0.9931877729257642,0.24080916494031537,-0.010078298773407268,-0.41044689207909846,-0.28202436294358535,-0.19794140930243243,-0.4311276079860862
4h,38,ls,0.04,0.17753651696604703,-0.06632217943326402,-0.4435402285986987,163,0.9931877729257642,0.18764638113103796,-0.04925402289777314,-0.3833920042020019,0.16324584395723116,-0.017952383650902903,-0.3384487809257928
4h,38,ls,0.06,0.22874425698432344,-0.005942417673412748,-0.5017270336344302,135,0.9931877729257642,0.20347610756259554,-0.03766492813532718,-0.5017270336344302,0.27456726805079157,0.032964100955450215,-0.3239048929664715
4h,38,long_only,0.0,0.20528625665574823,0.04277257381956967,-0.5477534666178412,180,0.5163318777292576,1.15476504885189,0.6647464177638269,-0.37679364152473427,-1.6260764930514573,-0.37361476637368285,-0.4489993083550605
4h,38,long_only,0.02,0.4476140065013477,0.2641553269876633,-0.38645806756361667,119,0.5180786026200873,1.2337504649653364,0.7252465544335289,-0.24894680783967738,-1.0464791411213363,-0.2672610626353388,-0.38645806756361745
4h,38,long_only,0.04,0.5522818511097376,0.37216976139630464,-0.319916363663465,82,0.5205240174672489,1.210940326144415,0.6947651390455454,-0.22493339943041768,-0.6537465130015276,-0.19034813155934915,-0.3199163636634649
4h,38,long_only,0.06,0.5889306117224067,0.41404983493976055,-0.3050126188714458,68,0.5172052401746725,1.2098780565402347,0.7019117416491762,-0.2662830154015756,-0.5662294084778408,-0.16914032594338568,-0.30501261887144515
4h,40,ls,0.0,0.33063104598286386,0.12580900363536518,-0.5641714987718871,334,0.9928384279475982,0.26997833884697253,0.012338505116681997,-0.4936628103194237,0.4372046615693851,0.1120875062493103,-0.3684848921102135
4h,40,ls,0.02,0.1718272852943335,-0.07268484768628547,-0.5388406421178025,216,0.9928384279475982,0.08671620521773785,-0.11941977611829302,-0.4803521014025326,0.31707954928589616,0.05307287986322451,-0.38622398054533114
4h,40,ls,0.04,0.04633670314229641,-0.20467356351465982,-0.5635440727870147,151,0.9928384279475982,-0.07519976019179928,-0.22175317757390822,-0.5266549359210844,0.250935451144877,0.021946268930472357,-0.3750308961498249
4h,40,ls,0.06,0.17906392176318642,-0.06464727832845607,-0.5107896652917798,125,0.9928384279475982,0.26871782173224523,0.011232540166493,-0.5107896652917798,0.03142490180917708,-0.07503696279636463,-0.4017505348198379
4h,40,long_only,0.0,0.6584631598538001,0.4988190014168654,-0.32365939404143584,167,0.5226200873362445,1.2398049768871724,0.7390094111762058,-0.2334108001562354,-0.42706573665248976,-0.13811909712258852,-0.32365939404143595
4h,40,long_only,0.02,0.5430053521583973,0.36367956319671757,-0.3533067512596083,108,0.520174672489083,1.1179618254216537,0.6251237264877887,-0.24767250986311995,-0.532351456256907,-0.16087646683745316,-0.3533067512596093
4h,40,long_only,0.04,0.4485782817628833,0.2646199268385634,-0.3488926607984436,76,0.5205240174672489,1.0023717337599418,0.5292247898360802,-0.31179995147922734,-0.5920265581230173,-0.17303202560944875,-0.3488926607984443
4h,40,long_only,0.06,0.5463820581065358,0.3683682171233178,-0.3685057977570152,63,0.525938864628821,1.2438035648922494,0.7393680538751042,-0.32719736723474935,-0.7776041225231601,-0.21329576332349398,-0.36850579775701553
4h,42,ls,0.0,0.12093228173371394,-0.1288545556652112,-0.5793515728518577,317,0.9924890829694323,0.191921649979198,-0.04623183504748396,-0.4757224073612786,0.0037671025122237387,-0.08662767709576713,-0.40879986329070594
4h,42,ls,0.02,0.18820562271269953,-0.05414212769077964,-0.5584277881495675,191,0.9924890829694323,-0.10392737441911908,-0.23853106565979365,-0.5214272871625951,0.6808232691148342,0.24214899604378481,-0.3625629384242882
4h,42,ls,0.04,0.24124745225238528,0.009136131970298056,-0.4529277161087294,143,0.9924890829694323,0.0360158132958662,-0.15299621027246335,-0.4529277161087294,0.5890662768560148,0.19141867392932777,-0.33092338814263245
4h,42,ls,0.06,0.09356326858794474,-0.15754172819101386,-0.5280330813969829,121,0.9924890829694323,0.016321349916741133,-0.1655530642709795,-0.5280330813969829,0.22438942046639104,0.009600773562632003,-0.3617407578420817
4h,42,long_only,0.0,0.4926615094404001,0.31366137847291853,-0.3730809470805545,159,0.5250655021834061,1.1748356286061572,0.6835598770813713,-0.2673675186600969,-0.7779671400232251,-0.21971211338779872,-0.37308094708055517
4h,42,long_only,0.02,0.5484826898957349,0.37177453168892804,-0.3100537419566848,96,0.5210480349344978,0.9629066255383008,0.5055779358030921,-0.3011760235314972,-0.22398724580698348,-0.08887178865489442,-0.28170112809276926
4h,42,long_only,0.04,0.5937243615429814,0.4196718254874403,-0.30783446354857436,72,0.5222707423580786,1.0736900589464455,0.5900356026946723,-0.2773144490860797,-0.30399504683667605,-0.10714463054695811,-0.30783446354857424
4h,42,long_only,0.06,0.4727411508131287,0.29238416871991046,-0.31015134685051626,61,0.5280349344978166,1.0434408611555444,0.5739059689603341,-0.30980477207758794,-0.6043009399203868,-0.17886824612933216,-0.31015134685051604
4h,44,ls,0.0,-0.18661799453927455,-0.401893672440116,-0.6979050126473061,325,0.9921397379912664,-0.16659210528872195,-0.2740594027738237,-0.5400404688187286,-0.2229500239380582,-0.17609466966684262,-0.4421629410925757
4h,44,ls,0.02,-0.2247869392895034,-0.42900707528455007,-0.6929765001779804,195,0.9921397379912664,-0.43967773194342175,-0.4101881177993889,-0.6322536000449933,0.1319211250691754,-0.031906711365235596,-0.4113486240495706
4h,44,ls,0.04,0.04648128070558393,-0.2046687368162149,-0.5938155480085404,145,0.9921397379912664,-0.14727858867025156,-0.2632462069458732,-0.5689782625612945,0.3718165663174168,0.07950752433432395,-0.31932831320195343
4h,44,ls,0.06,0.054496467659253096,-0.1967971380547484,-0.6133945055423882,117,0.9919650655021834,-0.19466908262251417,-0.28937476142592733,-0.6133945055423882,0.4730361901035533,0.13027629521988793,-0.37236595675704376
4h,44,long_only,0.0,0.2707508981501026,0.09859211038391824,-0.411973160779059,163,0.5240174672489083,0.9359451362891004,0.4832603316315387,-0.2936853875383445,-0.9566629076120428,-0.25933965403396275,-0.36939379951534757
4h,44,long_only,0.02,0.24237181200348493,0.07392715797745453,-0.3919035028158778,98,0.5271615720524018,0.7300761676504081,0.3353788678667493,-0.32723481647043207,-0.6835515322212687,-0.1957884134462613,-0.35793242635183087
4h,44,long_only,0.04,0.44958026255394945,0.26779475085171667,-0.32908910509880884,73,0.5282096069868996,0.9452425186935012,0.49278086875982985,-0.32908910509880884,-0.48257589407268586,-0.15071610483260534,-0.2974494642203951
4h,44,long_only,0.06,0.4447581289791031,0.2642021477051961,-0.3451346536751415,59,0.5355458515283843,0.8919798120533793,0.45581636959266714,-0.3451346536751415,-0.39370084471783956,-0.13161977423092552,-0.2932070820026432
4h,46,ls,0.0,-0.4259429696201233,-0.5534223131938303,-0.721020980757143,315,0.9917903930131005,-0.46049179558157755,-0.4193545942059881,-0.6230995004704127,-0.3743936992740736,-0.23089430769629338,-0.4212602035929873
4h,46,ls,0.02,-0.12129291082671671,-0.35192063863071466,-0.6299777090884138,197,0.9917903930131005,-0.25045674124186457,-0.3187683366078117,-0.5602514054212161,0.09335814452038,-0.04866523945440615,-0.38719181952886894
4h,46,ls,0.04,0.01964393332616911,-0.23016243378642254,-0.5904081767139033,139,0.9917903930131005,-0.12398050754468609,-0.24987471835135366,-0.5336066297981459,0.26047503316095516,0.02627865644203986,-0.41142409154294124
4h,46,ls,0.06,0.14216566143028758,-0.10600631380102632,-0.5561228816866801,107,0.9917903930131005,-0.09336436914289988,-0.2323738508897396,-0.5463916146866896,0.5389195998869285,0.16462119905006434,-0.36361624313528595
4h,46,long_only,0.0,0.07330907913128079,-0.06111712235259226,-0.42924319979161885,158,0.5250655021834061,0.6938080920237422,0.30915870523567723,-0.31480245535791085,-1.1162760183342517,-0.2828349428586754,-0.3778010254027433
4h,46,long_only,0.02,0.3066370544129432,0.1306818538462171,-0.37506700150712236,99,0.5280349344978166,0.8468317225555168,0.41751509076915516,-0.31816291487640136,-0.7222506523517893,-0.20234933567253655,-0.357633542750579
4h,46,long_only,0.04,0.4130337585819309,0.23117927671509597,-0.35745444838355356,70,0.53117903930131,0.9410632657916637,0.4877323070406765,-0.3188765380211577,-0.5707461031279755,-0.17244569410198918,-0.3574544483835538
4h,46,long_only,0.06,0.5029021792622428,0.3245220070934649,-0.3393797003823361,54,0.5250655021834061,0.9559617895682527,0.5029984327437058,-0.32340447986437815,-0.3372818445342972,-0.1187469140100389,-0.33937970038233634
4h,48,ls,0.0,-0.09831854497430097,-0.33263480336267903,-0.5671184269824605,297,0.9914410480349345,0.008716867410880026,-0.16928672351941754,-0.4338743174322758,-0.2783733171145406,-0.19663593259915946,-0.47943307245180644
4h,48,ls,0.02,0.13900604974247793,-0.1085895828021941,-0.443262341778878,177,0.9914410480349345,0.025924878423140018,-0.15845061460044274,-0.4298584212562221,0.32998559414659323,0.05924908586864808,-0.3715734125245329
4h,48,ls,0.04,0.36823648307455786,0.17916515426660817,-0.44344584198153436,123,0.9914410480349345,0.09784505985615877,-0.1109887988195003,-0.44344584198153436,0.8257963126312524,0.32637828713611405,-0.3689032984704058
4h,48,ls,0.06,0.6250651320840819,0.6124403688201479,-0.5242921951522324,99,0.9914410480349345,0.047935937331361485,-0.14412737914803275,-0.5242921951522324,1.6002288665158027,0.8839723687095697,-0.2598976902369341
4h,48,long_only,0.0,0.2865937423842894,0.11246926643462896,-0.4045923064359882,149,0.5252401746724891,0.9729714202536244,0.5198906947984414,-0.28912900342949366,-1.0132270034345043,-0.26805968992253404,-0.4045923064359881
4h,48,long_only,0.02,0.4692465654886931,0.28854995658916693,-0.34912982703300555,89,0.5276855895196506,0.9959674360679117,0.5328529529943173,-0.2793012038802887,-0.5119768219181756,-0.1593779729020488,-0.34912982703300577
4h,48,long_only,0.04,0.6367210885763389,0.47812600211037615,-0.3137991165852845,62,0.5287336244541485,1.0327007567027355,0.5710328425741467,-0.3070287288313108,-0.10159439593981028,-0.05913742726825577,-0.3137991165852835
4h,48,long_only,0.06,0.8369021761944027,0.7322530134696388,-0.3337426561237453,50,0.5179039301310043,1.00462050948252,0.5437284724967066,-0.3337426561237453,0.5484565825706866,0.12212286314058085,-0.2074506066810209
4h,50,ls,0.0,0.1008776877087383,-0.14899644835388226,-0.5348109745762708,287,0.9910917030567685,0.14451832481609792,-0.07897055820413057,-0.45336230672513145,0.02946397362678045,-0.0760300235497503,-0.4009264495184516
4h,50,ls,0.02,0.5708222740798292,0.5095009357355182,-0.4160882994414915,161,0.9910917030567685,0.5164451581083738,0.22133197515901837,-0.4160882994414915,0.6698796699161952,0.23594646372783212,-0.37787380438159923
4h,50,ls,0.04,0.4461312426404181,0.29654299302188725,-0.532586798492025,113,0.9910917030567685,0.13503182261198585,-0.08569967889248797,-0.532586798492025,0.9730532808372934,0.41807124321181854,-0.2524506300724906
4h,50,ls,0.06,0.6993842546206891,0.7654516739094894,-0.5154237153488267,93,0.9910917030567685,0.3087312776936511,0.043179825675324635,-0.5154237153488267,1.3629880727126917,0.6923752074735408,-0.19745902843803032
4h,50,long_only,0.0,0.4359486088415627,0.2562025378559103,-0.37923874383703937,144,0.5224454148471616,1.0623689346765042,0.5988484615007323,-0.286836458104739,-0.7691965584724312,-0.21430794218183802,-0.3609005483607094
4h,50,long_only,0.02,0.7912240814189346,0.6744929882254647,-0.32305590858894717,81,0.5234934497816593,1.3373072105773665,0.8432452811659659,-0.2622949453686153,-0.2314269874740803,-0.09155172925968691,-0.32305590858894795
4h,50,long_only,0.04,0.6916177394002098,0.5486948633706985,-0.34160846799033395,57,0.5280349344978166,1.0568547537546324,0.5934765803442839,-0.34160846799033395,0.020927030668259357,-0.0281031535235422,-0.2631333539011823
4h,50,long_only,0.06,0.8844155275403435,0.809064468168917,-0.32209184441790306,47,0.5194759825327511,1.1912019873599067,0.704551480130508,-0.32209184441790306,0.338640568645304,0.06131406957002539,-0.24847811129625397
4h,52,ls,0.0,0.18182762287938395,-0.06076773456658091,-0.591292930799443,269,0.9907423580786027,0.0027069503535428817,-0.17314064732068823,-0.5057397609628971,0.4840278485416262,0.13590329768899356,-0.37050637670483344
4h,52,ls,0.02,0.6822201255883464,0.72878691844083,-0.46774406991051765,145,0.9907423580786027,0.3588302433746215,0.0836425295974792,-0.46774406991051765,1.233068906804076,0.5953479779747917,-0.2923366171963341
4h,52,ls,0.04,0.5238074501663135,0.4252415910734224,-0.5929866127524919,105,0.9907423580786027,0.015896715511911505,-0.1645955527392302,-0.5929866127524919,1.3810928634944293,0.706049801083396,-0.22371983564544595
4h,52,ls,0.06,0.3886456403710519,0.20866745004523857,-0.5725739396741284,85,0.9907423580786027,-0.036854540572599334,-0.19747720007333425,-0.5725739396741284,1.1057731766822287,0.5060848740443096,-0.21567443403801656
4h,52,long_only,0.0,0.5032065018688054,0.3257950927245017,-0.3952865365871515,135,0.52,0.9736764185326134,0.5220524290191673,-0.3211802454460789,-0.38793049115934153,-0.12894255976526303,-0.3495076036465208
4h,52,long_only,0.02,0.8855226711615299,0.8010766585333933,-0.28344313986248726,73,0.5210480349344978,1.2427748017137272,0.7452730336151385,-0.28344313986248726,0.23763195030450507,0.031974151805156836,-0.26649021650817073
4h,52,long_only,0.04,0.7607096235608928,0.6327969663846651,-0.3717986640283255,53,0.5187772925764192,0.9907109410738634,0.5317454859445114,-0.3717986640283255,0.3549666033442616,0.06597145633358581,-0.2327900998302601
4h,52,long_only,0.06,0.652117489653572,0.49974307568696585,-0.34957463918925935,43,0.5210480349344978,0.9433325138793276,0.49870368040040813,-0.34957463918925935,0.12803073420844388,0.0006935295483407877,-0.25010250250188126
4h,54,ls,0.0,0.18098882153977322,-0.061508230166803624,-0.5506225923735356,281,0.9903930131004367,0.19061470007722672,-0.04610163007903523,-0.5506225923735356,0.16751843284682774,-0.016151196577729898,-0.38065325238793846
4h,54,ls,0.02,0.2085689737386521,-0.02954078136664584,-0.6150258375700566,153,0.9903930131004367,-0.08611929493686199,-0.22694176726949966,-0.6150258375700566,0.7043863215822675,0.2553507323835318,-0.287731092785418
4h,54,ls,0.04,0.18727463116258564,-0.054431707093480663,-0.6176148928192173,109,0.9903930131004367,-0.25254347952476,-0.31869898091963955,-0.6176148928192173,0.9257890665450685,0.38788621538079715,-0.225337676431554
4h,54,ls,0.06,0.2275780537070487,-0.006755060689882186,-0.5961806182198397,87,0.9903930131004367,-0.2707751562730046,-0.3278735589237157,-0.5961806182198397,1.0640546488612095,0.477765013558493,-0.24297863854938284
4h,54,long_only,0.0,0.4982355607417283,0.32082692839575033,-0.38028227559434324,141,0.5180786026200873,1.1089365689449617,0.6313553823065459,-0.34037131679431687,-0.640719790567302,-0.19034997357335326,-0.38028227559434435
4h,54,long_only,0.02,0.516555303331642,0.34158036863352725,-0.39498606189028407,77,0.5187772925764192,0.9000392019847637,0.4662196080722898,-0.39498606189028407,-0.2014501094333602,-0.08500721089293561,-0.3024188461487316
4h,54,long_only,0.04,0.4995005186238246,0.323505620071074,-0.38498396730120876,55,0.5166812227074236,0.7828996403337426,0.3772333713528415,-0.38498396730120876,-0.018059534806801662,-0.03901136321507637,-0.2572017995924598
4h,54,long_only,0.06,0.5266167966141343,0.3544251434495329,-0.3718821299069237,44,0.5173799126637555,0.7637699452781352,0.36575855783155276,-0.3718821299069237,0.09476740219740135,-0.0082982561720234,-0.27710492717058155
4h,56,ls,0.0,-0.04515207675328308,-0.28779851237979004,-0.6063193617519109,275,0.9900436681222707,0.023103652760447634,-0.16016564189588078,-0.5491340729876295,-0.1599032048316296,-0.151973861574361,-0.43441480614524663
4h,56,ls,0.02,0.023044508348600504,-0.22595890496575066,-0.5770659192485137,153,0.9900436681222707,-0.02759268990166905,-0.19173412992387828,-0.5770659192485137,0.1079845630450704,-0.04234346185945759,-0.3143305115422722
4h,56,ls,0.04,0.23867150263616163,0.006876597216947999,-0.6080758260708425,105,0.9900436681222707,0.20131460832599601,-0.038333094328896644,-0.6080758260708425,0.30451943085560745,0.0470117992823067,-0.32922906471105473
4h,56,ls,0.06,0.141501875440404,-0.10569887407565282,-0.5763218771137519,83,0.9900436681222707,-0.07635755400506687,-0.22105147692293614,-0.5504171266116874,0.5075776071608665,0.1480875814381284,-0.38055374225066085
4h,56,long_only,0.0,0.3355897539350047,0.15772089207949436,-0.40540106964664446,138,0.5189519650655022,0.9956803074460706,0.541007961444671,-0.34212653546774285,-0.9035728252494242,-0.24872491184655932,-0.3920831187799354
4h,56,long_only,0.02,0.38859643956286066,0.2085312773400667,-0.3728644705876193,77,0.519650655021834,0.9611209826253956,0.5122274257475208,-0.3728644705876193,-0.6950503119397435,-0.2008270338420366,-0.3289801881856673
4h,56,long_only,0.04,0.5468204592114445,0.37597094537382025,-0.37743499013118387,53,0.5128384279475983,1.123638066147262,0.6487251541642503,-0.37743499013118387,-0.5226612311808354,-0.1654334005286019,-0.3513849581266727
4h,56,long_only,0.06,0.46603397848124445,0.29082897639466365,-0.35034889921362533,42,0.5324017467248908,0.9030199742044217,0.4774348515346196,-0.35034889921362533,-0.356297017519963,-0.12630396186073733,-0.3284747093582243
4h,58,ls,0.0,-0.3145044351457699,-0.4869928487519348,-0.6823059100223496,285,0.9896943231441048,-0.03752982284729676,-0.1976216023390377,-0.5505173943611852,-0.7811369908537091,-0.36064187078871146,-0.5066839234669276
4h,58,ls,0.02,-0.3661842971540463,-0.5183910785565402,-0.7162779934129875,163,0.9896943231441048,-0.5124831120424767,-0.44044212330916543,-0.653491496797346,-0.12709655764543396,-0.1393045447029665,-0.37800772773832236
4h,58,ls,0.04,-0.0018453781942056493,-0.24906424808087413,-0.5996874377110449,101,0.9896943231441048,-0.1427165966150617,-0.25923202402429635,-0.585674196124983,0.23337723061847232,0.01372599285225462,-0.31965695443214237
4h,58,ls,0.06,0.05695461760049922,-0.19326911026351157,-0.6153551621401916,85,0.9896943231441048,-0.021528725249089945,-0.18799387037645687,-0.5757008734191219,0.18893656040584858,-0.006496551804972994,-0.3719366899817621
4h,58,long_only,0.0,0.14161860460022235,-0.01291838966389569,-0.4928265964431714,143,0.5177292576419213,0.96154492436262,0.5149812743549691,-0.3441744002548258,-1.3859825474306988,-0.3484529300493343,-0.45297550031582445
4h,58,long_only,0.02,0.1046491358721259,-0.040377042012909925,-0.44558562962780635,82,0.5109170305676856,0.6262469913782476,0.26718777030557517,-0.3800169846093169,-0.8837541493305825,-0.2427144733604193,-0.36952150919884585
4h,58,long_only,0.04,0.37411203298511847,0.19498755091052966,-0.3698707159485871,51,0.5182532751091703,0.8896127468071735,0.45682489561251627,-0.3698707159485871,-0.5710581308181317,-0.17973151439857882,-0.35056953164594706
4h,58,long_only,0.06,0.41590283730811584,0.23715697074241127,-0.37455615491400596,43,0.5266375545851528,0.9655425987817378,0.5220376943814093,-0.37455615491400596,-0.6153009599966144,-0.18717060995968615,-0.35598164153725853
4h,60,ls,0.0,-0.34373931276170683,-0.5049902259154209,-0.7432121150734058,263,0.9893449781659389,-0.7045354472050869,-0.516231510207667,-0.7093875430231189,0.2539015648234587,0.023236908830240433,-0.3670421754786839
4h,60,ls,0.02,-0.41298795941031935,-0.544900573711447,-0.7356652104198127,159,0.9893449781659389,-0.6712714687171007,-0.5037602382756211,-0.6813245024899279,0.012492371009842788,-0.0829041495846049,-0.3834171755099951
4h,60,ls,0.04,-0.10891653866419966,-0.34100132094296276,-0.6332351774871638,97,0.9893449781659389,-0.4151256169982794,-0.397637158919415,-0.6078913319998684,0.4012323345777462,0.09402279508950673,-0.31560174618390435
4h,60,ls,0.06,0.24430678447839424,0.013839294599047314,-0.4841192188826875,81,0.9893449781659389,0.4157071362242509,0.13142287336705105,-0.4827015782592876,-0.038258550580404255,-0.10392540360976954,-0.3965686903538609
4h,60,long_only,0.0,0.10708448167891654,-0.04050774783156752,-0.4574921395067717,132,0.514585152838428,0.46314270238248595,0.1637913217647582,-0.39280620629601093,-0.558148708122722,-0.1755461359571986,-0.35115667229574554
4h,60,long_only,0.02,0.05633455736989685,-0.078153327611722,-0.48009182921383564,80,0.50882096069869,0.4885726054594547,0.17929345174323164,-0.4002677004448424,-0.7693396635426579,-0.21830595173270373,-0.36673430918712757
4h,60,long_only,0.04,0.28396432943351924,0.10995025852721874,-0.40938385794027854,49,0.5172052401746725,0.6791158868948095,0.3018806729589758,-0.35771417423149865,-0.44031967675919487,-0.1474255040560074,-0.32347378576450847
4h,60,long_only,0.06,0.5476418387756644,0.3761058747188115,-0.37747291010353334,41,0.5241921397379913,1.2736916329966415,0.7819191832628638,-0.3078518861412044,-0.8038350145206885,-0.22773945774632098,-0.37747291010353357
